BenchmarkTest19019,51,Connection.prepareCall,sqli
BenchmarkTest10710,56,Runtime.exec,cmdi
BenchmarkTest11908,62,ProcessBuilder.command,cmdi
BenchmarkTest00316,53,Runtime.exec,cmdi
BenchmarkTest07146,54,Statement.execute,sqli
BenchmarkTest11399,56,Runtime.exec,cmdi
BenchmarkTest08995,54,Connection.prepareStatement,sqli
BenchmarkTest20693,62,ProcessBuilder.command,cmdi
BenchmarkTest18437,54,Connection.prepareStatement,sqli
BenchmarkTest19537,55,Runtime.exec,cmdi
BenchmarkTest06480,53,Connection.prepareStatement,sqli
BenchmarkTest15810,56,Runtime.exec,cmdi
BenchmarkTest02747,56,Connection.prepareCall,sqli
BenchmarkTest10738,68,Runtime.exec,cmdi
BenchmarkTest09878,49,InitialDirContext.search,ldapi
BenchmarkTest17053,63,Runtime.exec,cmdi
BenchmarkTest11354,56,Runtime.exec,cmdi
BenchmarkTest05917,69,Statement.execute,sqli
BenchmarkTest17585,63,ProcessBuilder,cmdi
BenchmarkTest05146,72,Runtime.exec,cmdi
BenchmarkTest07093,53,Connection.prepareCall,sqli
BenchmarkTest20161,52,Runtime.exec,cmdi
BenchmarkTest10223,50,Connection.prepareCall,sqli
BenchmarkTest07115,67,Connection.prepareStatement,sqli
BenchmarkTest08964,54,Connection.prepareStatement,sqli
BenchmarkTest04680,64,Statement.execute,sqli
BenchmarkTest06950,60,Runtime.exec,cmdi
BenchmarkTest04702,75,Statement.executeQuery,sqli
BenchmarkTest13810,61,ProcessBuilder.command,cmdi
BenchmarkTest05895,60,Statement.addBatch,sqli
BenchmarkTest18924,53,Runtime.exec,cmdi
BenchmarkTest11585,54,Statement.executeUpdate,sqli
BenchmarkTest17768,55,Connection.prepareCall,sqli
BenchmarkTest12307,53,DirContext.search,ldapi
BenchmarkTest20462,49,DirContext.search,ldapi
BenchmarkTest10454,53,InitialDirContext.search,ldapi
BenchmarkTest00995,50,DirContext.search,ldapi
BenchmarkTest04716,56,Statement.executeUpdate,sqli
BenchmarkTest02032,72,Runtime.exec,cmdi
BenchmarkTest07633,70,Runtime.exec,cmdi
BenchmarkTest17824,55,Connection.prepareStatement,sqli
BenchmarkTest18454,54,Statement.execute,sqli
BenchmarkTest03478,64,XPath.compile,xpathi
BenchmarkTest02795,62,Connection.prepareStatement,sqli
BenchmarkTest03903,73,Runtime.exec,cmdi
BenchmarkTest15807,56,Runtime.exec,cmdi
BenchmarkTest13908,52,Runtime.exec,cmdi
BenchmarkTest19022,51,Connection.prepareStatement,sqli
BenchmarkTest09132,52,DirContext.search,ldapi
BenchmarkTest01580,56,Statement.executeUpdate,sqli
BenchmarkTest06578,52,XPath.evaluate,xpathi
BenchmarkTest04533,70,Runtime.exec,cmdi
BenchmarkTest03416,55,Connection.prepareStatement,sqli
BenchmarkTest08401,50,Connection.prepareStatement,sqli
BenchmarkTest02215,56,Statement.executeUpdate,sqli
BenchmarkTest20361,50,Statement.execute,sqli
BenchmarkTest11371,67,Runtime.exec,cmdi
BenchmarkTest06477,58,Connection.prepareStatement,sqli
BenchmarkTest01346,54,Runtime.exec,cmdi
BenchmarkTest04046,63,Connection.prepareStatement,sqli
BenchmarkTest09394,64,ProcessBuilder.command,cmdi
BenchmarkTest11540,54,Statement.execute,sqli
BenchmarkTest02029,66,Runtime.exec,cmdi
BenchmarkTest16699,48,DirContext.search,ldapi
BenchmarkTest17771,55,Connection.prepareCall,sqli
BenchmarkTest18899,63,Runtime.exec,cmdi
BenchmarkTest09881,48,InitialDirContext.search,ldapi
BenchmarkTest02781,61,Connection.prepareStatement,sqli
BenchmarkTest15053,60,ProcessBuilder.command,cmdi
BenchmarkTest17869,55,Statement.executeUpdate,sqli
BenchmarkTest15754,56,Runtime.exec,cmdi
BenchmarkTest20994,51,Statement.execute,sqli
BenchmarkTest05616,72,ProcessBuilder.command,cmdi
BenchmarkTest06347,65,Runtime.exec,cmdi
BenchmarkTest00848,84,Connection.prepareCall,sqli
BenchmarkTest15799,56,Runtime.exec,cmdi
BenchmarkTest11368,67,Runtime.exec,cmdi
BenchmarkTest14724,68,Statement.addBatch,sqli
BenchmarkTest17236,50,Statement.execute,sqli
BenchmarkTest14772,67,XPath.compile,xpathi
BenchmarkTest15971,54,Statement.executeUpdate,sqli
BenchmarkTest12167,51,Connection.prepareCall,sqli
BenchmarkTest20946,51,Connection.prepareStatement,sqli
BenchmarkTest02733,64,Connection.prepareCall,sqli
BenchmarkTest07816,68,Statement.executeUpdate,sqli
BenchmarkTest07101,53,Connection.prepareStatement,sqli
BenchmarkTest13298,52,Runtime.exec,cmdi
BenchmarkTest16136,53,InitialDirContext.search,ldapi
BenchmarkTest03247,60,Runtime.exec,cmdi
BenchmarkTest11537,54,Statement.addBatch,sqli
BenchmarkTest14068,51,Connection.prepareStatement,sqli
BenchmarkTest04677,75,Statement.addBatch,sqli
BenchmarkTest17939,53,DirContext.search,ldapi
BenchmarkTest13253,52,Runtime.exec,cmdi
BenchmarkTest17940,53,DirContext.search,ldapi
BenchmarkTest07515,78,ProcessBuilder.command,cmdi
BenchmarkTest18254,56,Runtime.exec,cmdi
BenchmarkTest08429,50,Statement.executeQuery,sqli
BenchmarkTest00947,73,XPath.evaluate,xpathi
BenchmarkTest10107,63,Runtime.exec,cmdi
BenchmarkTest04646,75,Connection.prepareStatement,sqli
BenchmarkTest19653,54,Connection.prepareCall,sqli
BenchmarkTest09717,54,Statement.executeUpdate,sqli
BenchmarkTest06947,74,Runtime.exec,cmdi
BenchmarkTest08131,59,ProcessBuilder,cmdi
BenchmarkTest16538,54,Connection.prepareCall,sqli
BenchmarkTest02617,71,Runtime.exec,cmdi
BenchmarkTest02162,56,Connection.prepareStatement,sqli
BenchmarkTest17872,54,XPath.compile,xpathi
BenchmarkTest02820,64,Statement.execute,sqli
BenchmarkTest17684,68,Runtime.exec,cmdi
BenchmarkTest14569,81,Runtime.exec,cmdi
BenchmarkTest15925,54,Connection.prepareStatement,sqli
BenchmarkTest18268,67,Runtime.exec,cmdi
BenchmarkTest07163,59,Statement.execute,sqli
BenchmarkTest16299,62,ProcessBuilder,cmdi
BenchmarkTest04632,75,Connection.prepareCall,sqli
BenchmarkTest06581,55,XPath.evaluate,xpathi
BenchmarkTest12808,54,Statement.addBatch,sqli
BenchmarkTest06316,60,Runtime.exec,cmdi
BenchmarkTest14136,50,XPath.evaluate,xpathi
BenchmarkTest20932,51,Connection.prepareStatement,sqli
BenchmarkTest04880,57,InitialDirContext.search,ldapi
BenchmarkTest02918,50,DirContext.search,ldapi
BenchmarkTest15523,52,InitialDirContext.search,ldapi
BenchmarkTest06978,66,Runtime.exec,cmdi
BenchmarkTest09678,54,Statement.execute,sqli
BenchmarkTest02632,70,Runtime.exec,cmdi
BenchmarkTest04094,63,Statement.execute,sqli
BenchmarkTest12569,63,ProcessBuilder,cmdi
BenchmarkTest06880,65,ProcessBuilder,cmdi
BenchmarkTest19070,51,Statement.execute,sqli
BenchmarkTest02145,75,Connection.prepareStatement,sqli
BenchmarkTest08362,50,Connection.prepareCall,sqli
BenchmarkTest03433,58,Statement.addBatch,sqli
BenchmarkTest14023,51,Connection.prepareCall,sqli
BenchmarkTest05028,70,ProcessBuilder.command,cmdi
BenchmarkTest17653,56,Runtime.exec,cmdi
BenchmarkTest03765,68,ProcessBuilder.command,cmdi
BenchmarkTest09647,54,Connection.prepareStatement,sqli
BenchmarkTest08603,52,InitialDirContext.search,ldapi
BenchmarkTest14699,68,Connection.prepareStatement,sqli
BenchmarkTest17698,57,Runtime.exec,cmdi
BenchmarkTest12640,56,Runtime.exec,cmdi
BenchmarkTest14538,70,Runtime.exec,cmdi
BenchmarkTest16623,54,Statement.executeUpdate,sqli
BenchmarkTest12639,56,Runtime.exec,cmdi
BenchmarkTest05247,53,Connection.prepareCall,sqli
BenchmarkTest05948,63,XPath.compile,xpathi
BenchmarkTest12685,56,Runtime.exec,cmdi
BenchmarkTest05481,55,InitialDirContext.search,ldapi
BenchmarkTest10741,57,Runtime.exec,cmdi
BenchmarkTest01517,71,Connection.prepareStatement,sqli
BenchmarkTest19667,54,Connection.prepareStatement,sqli
BenchmarkTest02851,62,Statement.executeUpdate,sqli
BenchmarkTest20794,64,Runtime.exec,cmdi
BenchmarkTest03881,71,Runtime.exec,cmdi
BenchmarkTest13807,62,ProcessBuilder.command,cmdi
BenchmarkTest21027,51,Statement.executeUpdate,sqli
BenchmarkTest20977,51,Statement.execute,sqli
BenchmarkTest15340,50,Statement.executeQuery,sqli
BenchmarkTest07748,68,Connection.prepareStatement,sqli
BenchmarkTest20828,53,Runtime.exec,cmdi
BenchmarkTest20088,60,ProcessBuilder.command,cmdi
BenchmarkTest00882,76,Statement.addBatch,sqli
BenchmarkTest20392,50,Statement.executeUpdate,sqli
BenchmarkTest04061,57,Connection.prepareStatement,sqli
BenchmarkTest18786,62,ProcessBuilder.command,cmdi
BenchmarkTest07794,68,Statement.executeUpdate,sqli
BenchmarkTest12873,53,XPath.evaluate,xpathi
BenchmarkTest13923,64,Runtime.exec,cmdi
BenchmarkTest05332,54,Statement.executeUpdate,sqli
BenchmarkTest00916,89,Statement.executeUpdate,sqli
BenchmarkTest09633,54,Connection.prepareCall,sqli
BenchmarkTest10871,55,Connection.prepareStatement,sqli
BenchmarkTest09517,67,Runtime.exec,cmdi
BenchmarkTest12198,51,Connection.prepareStatement,sqli
BenchmarkTest13267,63,Runtime.exec,cmdi
BenchmarkTest13436,50,Connection.prepareStatement,sqli
BenchmarkTest03278,71,Runtime.exec,cmdi
BenchmarkTest14837,48,DirContext.search,ldapi
BenchmarkTest07262,67,DirContext.search,ldapi
BenchmarkTest04516,75,Runtime.exec,cmdi
BenchmarkTest15684,63,ProcessBuilder,cmdi
BenchmarkTest06362,55,Runtime.exec,cmdi
BenchmarkTest19284,52,InitialDirContext.search,ldapi
BenchmarkTest05734,69,Runtime.exec,cmdi
BenchmarkTest11506,54,Connection.prepareStatement,sqli
BenchmarkTest15152,63,Runtime.exec,cmdi
BenchmarkTest09062,54,Statement.executeUpdate,sqli
BenchmarkTest10625,64,ProcessBuilder,cmdi
BenchmarkTest04114,65,Statement.executeUpdate,sqli
BenchmarkTest14122,51,Statement.executeUpdate,sqli
BenchmarkTest06232,62,ProcessBuilder.command,cmdi
BenchmarkTest03180,63,ProcessBuilder,cmdi
BenchmarkTest08376,50,Connection.prepareStatement,sqli
BenchmarkTest10924,55,Statement.execute,sqli
BenchmarkTest19771,53,XPath.evaluate,xpathi
BenchmarkTest01348,73,Runtime.exec,cmdi
BenchmarkTest00376,69,DirContext.search,ldapi
BenchmarkTest07796,68,Statement.executeUpdate,sqli
BenchmarkTest05033,77,ProcessBuilder.command,cmdi
BenchmarkTest16297,63,ProcessBuilder,cmdi
BenchmarkTest17171,50,Connection.prepareCall,sqli
BenchmarkTest02195,62,Statement.executeQuery,sqli
BenchmarkTest05264,54,Connection.prepareStatement,sqli
BenchmarkTest04634,56,Connection.prepareCall,sqli
BenchmarkTest20992,51,Statement.execute,sqli
BenchmarkTest07259,67,DirContext.search,ldapi
BenchmarkTest15269,50,Connection.prepareCall,sqli
BenchmarkTest02217,62,Statement.executeUpdate,sqli
BenchmarkTest11999,52,Runtime.exec,cmdi
BenchmarkTest08133,59,ProcessBuilder,cmdi
BenchmarkTest17419,53,InitialDirContext.search,ldapi
BenchmarkTest10957,54,XPath.compile,xpathi
BenchmarkTest02629,68,Runtime.exec,cmdi
BenchmarkTest04044,70,Connection.prepareStatement,sqli
BenchmarkTest14066,51,Connection.prepareStatement,sqli
BenchmarkTest20460,49,DirContext.search,ldapi
BenchmarkTest16608,54,Statement.execute,sqli
BenchmarkTest11587,54,Statement.executeUpdate,sqli
BenchmarkTest15937,54,Statement.addBatch,sqli
BenchmarkTest03245,55,Runtime.exec,cmdi
BenchmarkTest05250,61,Connection.prepareCall,sqli
BenchmarkTest17410,54,InitialDirContext.search,ldapi
BenchmarkTest00620,100,ProcessBuilder.command,cmdi
BenchmarkTest12798,54,Connection.prepareStatement,sqli
BenchmarkTest03901,75,Runtime.exec,cmdi
BenchmarkTest14071,51,Connection.prepareStatement,sqli
BenchmarkTest12770,54,Connection.prepareCall,sqli
BenchmarkTest17937,53,DirContext.search,ldapi
BenchmarkTest00030,68,Statement.executeUpdate,sqli
BenchmarkTest00696,73,Runtime.exec,cmdi
BenchmarkTest14722,68,Statement.addBatch,sqli
BenchmarkTest07264,67,DirContext.search,ldapi
BenchmarkTest09720,54,Statement.executeUpdate,sqli
BenchmarkTest02620,82,Runtime.exec,cmdi
BenchmarkTest04629,62,Connection.prepareCall,sqli
BenchmarkTest20346,50,Statement.addBatch,sqli
BenchmarkTest16555,54,Connection.prepareStatement,sqli
BenchmarkTest01579,53,Statement.executeUpdate,sqli
BenchmarkTest14124,51,Statement.executeUpdate,sqli
BenchmarkTest20944,51,Connection.prepareStatement,sqli
BenchmarkTest01379,67,Runtime.exec,cmdi
BenchmarkTest04420,70,ProcessBuilder.command,cmdi
BenchmarkTest12823,54,Statement.execute,sqli
BenchmarkTest05862,75,Connection.prepareCall,sqli
BenchmarkTest19185,52,DirContext.search,ldapi
BenchmarkTest00735,102,Runtime.exec,cmdi
BenchmarkTest03777,71,ProcessBuilder,cmdi
BenchmarkTest09495,67,Runtime.exec,cmdi
BenchmarkTest03604,56,InitialDirContext.search,ldapi
BenchmarkTest15352,50,Statement.executeUpdate,sqli
BenchmarkTest05259,53,Connection.prepareStatement,sqli
BenchmarkTest05701,62,Runtime.exec,cmdi
BenchmarkTest13453,50,Statement.execute,sqli
BenchmarkTest14584,70,Runtime.exec,cmdi
BenchmarkTest08128,60,ProcessBuilder.command,cmdi
BenchmarkTest10899,55,Statement.addBatch,sqli
BenchmarkTest07517,77,ProcessBuilder,cmdi
BenchmarkTest20394,50,Statement.executeUpdate,sqli
BenchmarkTest19552,67,Runtime.exec,cmdi
BenchmarkTest16598,54,Statement.execute,sqli
BenchmarkTest15272,50,Connection.prepareCall,sqli
BenchmarkTest18497,53,XPath.evaluate,xpathi
BenchmarkTest19756,54,Statement.executeUpdate,sqli
BenchmarkTest10909,55,Statement.execute,sqli
BenchmarkTest07520,77,ProcessBuilder,cmdi
BenchmarkTest10105,63,Runtime.exec,cmdi
BenchmarkTest12172,51,Connection.prepareStatement,sqli
BenchmarkTest09130,52,DirContext.search,ldapi
BenchmarkTest00894,71,Statement.execute,sqli
BenchmarkTest10856,55,Connection.prepareCall,sqli
BenchmarkTest17686,68,Runtime.exec,cmdi
BenchmarkTest00145,63,Runtime.exec,cmdi
BenchmarkTest12570,63,ProcessBuilder,cmdi
BenchmarkTest00896,70,Statement.execute,sqli
BenchmarkTest16141,52,InitialDirContext.search,ldapi
BenchmarkTest19836,48,DirContext.search,ldapi
BenchmarkTest13486,50,Statement.executeUpdate,sqli
BenchmarkTest07734,68,Connection.prepareStatement,sqli
BenchmarkTest13911,64,Runtime.exec,cmdi
BenchmarkTest12310,52,DirContext.search,ldapi
BenchmarkTest13255,51,Runtime.exec,cmdi
BenchmarkTest06500,58,Connection.prepareStatement,sqli
BenchmarkTest12305,53,DirContext.search,ldapi
BenchmarkTest16138,52,InitialDirContext.search,ldapi
BenchmarkTest07782,68,Statement.execute,sqli
BenchmarkTest08261,52,Runtime.exec,cmdi
BenchmarkTest19698,54,Connection.prepareStatement,sqli
BenchmarkTest03250,61,Runtime.exec,cmdi
BenchmarkTest05915,56,Statement.execute,sqli
BenchmarkTest08248,63,Runtime.exec,cmdi
BenchmarkTest08851,67,Runtime.exec,cmdi
BenchmarkTest02815,62,Statement.execute,sqli
BenchmarkTest08846,67,Runtime.exec,cmdi
BenchmarkTest09002,54,Connection.prepareStatement,sqli
BenchmarkTest09529,56,Runtime.exec,cmdi
BenchmarkTest14536,70,Runtime.exec,cmdi
BenchmarkTest19020,51,Connection.prepareCall,sqli
BenchmarkTest09876,49,InitialDirContext.search,ldapi
BenchmarkTest04528,87,Runtime.exec,cmdi
BenchmarkTest02220,59,Statement.executeUpdate,sqli
BenchmarkTest15923,54,Connection.prepareStatement,sqli
BenchmarkTest11990,53,Runtime.exec,cmdi
BenchmarkTest10110,62,Runtime.exec,cmdi
BenchmarkTest09050,54,Statement.executeQuery,sqli
BenchmarkTest19539,55,Runtime.exec,cmdi
BenchmarkTest02159,64,Connection.prepareStatement,sqli
BenchmarkTest15325,50,Statement.execute,sqli
BenchmarkTest07091,72,Connection.prepareCall,sqli
BenchmarkTest05317,67,Statement.executeQuery,sqli
BenchmarkTest12398,53,InitialDirContext.search,ldapi
BenchmarkTest03293,62,Runtime.exec,cmdi
BenchmarkTest18926,53,Runtime.exec,cmdi
BenchmarkTest20389,50,Statement.executeUpdate,sqli
BenchmarkTest12039,53,Runtime.exec,cmdi
BenchmarkTest04415,74,ProcessBuilder.command,cmdi
BenchmarkTest03418,56,Connection.prepareStatement,sqli
BenchmarkTest05330,61,Statement.executeUpdate,sqli
BenchmarkTest14099,51,Statement.execute,sqli
BenchmarkTest03883,75,Runtime.exec,cmdi
BenchmarkTest11022,52,DirContext.search,ldapi
BenchmarkTest10960,54,XPath.compile,xpathi
BenchmarkTest01532,65,Statement.execute,sqli
BenchmarkTest13925,64,Runtime.exec,cmdi
BenchmarkTest11911,61,ProcessBuilder.command,cmdi
BenchmarkTest18440,54,Connection.prepareStatement,sqli
BenchmarkTest10743,57,Runtime.exec,cmdi
BenchmarkTest20313,50,Connection.prepareStatement,sqli
BenchmarkTest03464,66,Statement.executeUpdate,sqli
BenchmarkTest06528,52,Statement.execute,sqli
BenchmarkTest17020,52,Runtime.exec,cmdi
BenchmarkTest14840,48,DirContext.search,ldapi
BenchmarkTest03165,69,ProcessBuilder.command,cmdi
BenchmarkTest20200,63,Runtime.exec,cmdi
BenchmarkTest06475,53,Connection.prepareStatement,sqli
BenchmarkTest20979,51,Statement.execute,sqli
BenchmarkTest17819,55,Connection.prepareStatement,sqli
BenchmarkTest13506,49,XPath.evaluate,xpathi
BenchmarkTest09059,54,Statement.executeUpdate,sqli
BenchmarkTest07635,70,Runtime.exec,cmdi
BenchmarkTest09396,64,ProcessBuilder.command,cmdi
BenchmarkTest06879,66,ProcessBuilder,cmdi
BenchmarkTest09695,54,Statement.execute,sqli
BenchmarkTest09045,54,Statement.execute,sqli
BenchmarkTest10025,61,ProcessBuilder.command,cmdi
BenchmarkTest04714,57,Statement.executeUpdate,sqli
BenchmarkTest18912,53,Runtime.exec,cmdi
BenchmarkTest10271,50,Statement.execute,sqli
BenchmarkTest06234,68,ProcessBuilder.command,cmdi
BenchmarkTest16621,54,Statement.executeUpdate,sqli
BenchmarkTest05031,63,ProcessBuilder.command,cmdi
BenchmarkTest01351,65,Runtime.exec,cmdi
BenchmarkTest14697,68,Connection.prepareStatement,sqli
BenchmarkTest15985,53,XPath.compile,xpathi
BenchmarkTest12683,56,Runtime.exec,cmdi
BenchmarkTest14456,76,ProcessBuilder,cmdi
BenchmarkTest14541,70,Runtime.exec,cmdi
BenchmarkTest20688,62,ProcessBuilder.command,cmdi
BenchmarkTest05920,75,Statement.execute,sqli
BenchmarkTest05621,85,ProcessBuilder.command,cmdi
BenchmarkTest10266,50,Statement.addBatch,sqli
BenchmarkTest19034,51,Connection.prepareStatement,sqli
BenchmarkTest15686,63,ProcessBuilder,cmdi
BenchmarkTest05996,51,DirContext.search,ldapi
BenchmarkTest10623,64,ProcessBuilder,cmdi
BenchmarkTest19286,52,InitialDirContext.search,ldapi
BenchmarkTest15154,63,Runtime.exec,cmdi
BenchmarkTest12856,54,Statement.executeUpdate,sqli
BenchmarkTest10211,50,Connection.prepareCall,sqli
BenchmarkTest04116,62,Statement.executeUpdate,sqli
BenchmarkTest02848,64,Statement.executeUpdate,sqli
BenchmarkTest10922,55,Statement.execute,sqli
BenchmarkTest06533,52,Statement.execute,sqli
BenchmarkTest07103,59,Connection.prepareStatement,sqli
BenchmarkTest14184,66,DirContext.search,ldapi
BenchmarkTest15752,56,Runtime.exec,cmdi
BenchmarkTest09520,56,Runtime.exec,cmdi
BenchmarkTest07596,70,Runtime.exec,cmdi
BenchmarkTest05697,64,Runtime.exec,cmdi
BenchmarkTest07621,81,Runtime.exec,cmdi
BenchmarkTest04058,61,Connection.prepareStatement,sqli
BenchmarkTest08950,54,Connection.prepareCall,sqli
BenchmarkTest15785,66,Runtime.exec,cmdi
BenchmarkTest19723,54,Statement.execute,sqli
BenchmarkTest03878,58,Runtime.exec,cmdi
BenchmarkTest18635,49,InitialDirContext.search,ldapi
BenchmarkTest09715,54,Statement.executeUpdate,sqli
BenchmarkTest01903,67,ProcessBuilder.command,cmdi
BenchmarkTest01650,68,DirContext.search,ldapi
BenchmarkTest15149,51,Runtime.exec,cmdi
BenchmarkTest06566,58,Statement.executeUpdate,sqli
BenchmarkTest14119,51,Statement.executeUpdate,sqli
BenchmarkTest17799,55,Connection.prepareStatement,sqli
BenchmarkTest17870,55,Statement.executeUpdate,sqli
BenchmarkTest18887,64,Runtime.exec,cmdi
BenchmarkTest09681,54,Statement.execute,sqli
BenchmarkTest01592,51,XPath.compile,xpathi
BenchmarkTest14755,68,Statement.executeUpdate,sqli
BenchmarkTest11554,54,Statement.execute,sqli
BenchmarkTest17272,49,XPath.evaluate,xpathi
BenchmarkTest04096,57,Statement.execute,sqli
BenchmarkTest06229,69,ProcessBuilder.command,cmdi
BenchmarkTest12642,55,Runtime.exec,cmdi
BenchmarkTest17857,55,Statement.executeUpdate,sqli
BenchmarkTest05478,54,InitialDirContext.search,ldapi
BenchmarkTest12637,56,Runtime.exec,cmdi
BenchmarkTest17942,53,DirContext.search,ldapi
BenchmarkTest17571,65,ProcessBuilder.command,cmdi
BenchmarkTest15525,52,InitialDirContext.search,ldapi
BenchmarkTest14709,68,Connection.prepareStatement,sqli
BenchmarkTest21030,50,XPath.compile,xpathi
BenchmarkTest01565,58,Statement.executeUpdate,sqli
BenchmarkTest15790,67,Runtime.exec,cmdi
BenchmarkTest17248,50,Statement.executeUpdate,sqli
BenchmarkTest02634,69,Runtime.exec,cmdi
BenchmarkTest19072,51,Statement.execute,sqli
BenchmarkTest14760,68,Statement.executeUpdate,sqli
BenchmarkTest04694,69,Statement.execute,sqli
BenchmarkTest16541,54,Connection.prepareCall,sqli
BenchmarkTest10225,50,Connection.prepareStatement,sqli
BenchmarkTest19670,54,Connection.prepareStatement,sqli
BenchmarkTest03431,65,Statement.addBatch,sqli
BenchmarkTest04051,57,Connection.prepareStatement,sqli
BenchmarkTest11758,49,InitialDirContext.search,ldapi
BenchmarkTest07744,68,Connection.prepareStatement,sqli
BenchmarkTest00630,85,ProcessBuilder,cmdi
BenchmarkTest01497,60,Connection.prepareStatement,sqli
BenchmarkTest09527,56,Runtime.exec,cmdi
BenchmarkTest05953,60,XPath.evaluate,xpathi
BenchmarkTest00892,78,Statement.execute,sqli
BenchmarkTest03260,65,Runtime.exec,cmdi
BenchmarkTest13549,50,DirContext.search,ldapi
BenchmarkTest00914,78,Statement.executeUpdate,sqli
BenchmarkTest17420,53,InitialDirContext.search,ldapi
BenchmarkTest01984,58,Runtime.exec,cmdi
BenchmarkTest15927,54,Connection.prepareStatement,sqli
BenchmarkTest17952,52,DirContext.search,ldapi
BenchmarkTest01544,55,Statement.execute,sqli
BenchmarkTest15958,54,Statement.execute,sqli
BenchmarkTest16596,54,Statement.execute,sqli
BenchmarkTest10919,55,Statement.execute,sqli
BenchmarkTest17688,68,Runtime.exec,cmdi
BenchmarkTest12574,62,ProcessBuilder,cmdi
BenchmarkTest02853,56,Statement.executeUpdate,sqli
BenchmarkTest15518,53,InitialDirContext.search,ldapi
BenchmarkTest20826,53,Runtime.exec,cmdi
BenchmarkTest12813,54,Statement.addBatch,sqli
BenchmarkTest14574,81,Runtime.exec,cmdi
BenchmarkTest17181,50,Connection.prepareCall,sqli
BenchmarkTest05043,61,ProcessBuilder,cmdi
BenchmarkTest10627,63,ProcessBuilder,cmdi
BenchmarkTest07789,68,Statement.executeQuery,sqli
BenchmarkTest02149,69,Connection.prepareStatement,sqli
BenchmarkTest16287,64,ProcessBuilder.command,cmdi
BenchmarkTest05257,59,Connection.prepareCall,sqli
BenchmarkTest10889,55,Connection.prepareStatement,sqli
BenchmarkTest20542,50,InitialDirContext.search,ldapi
BenchmarkTest12791,54,Connection.prepareStatement,sqli
BenchmarkTest08844,66,Runtime.exec,cmdi
BenchmarkTest17017,52,Runtime.exec,cmdi
BenchmarkTest16551,54,Connection.prepareCall,sqli
BenchmarkTest06360,71,Runtime.exec,cmdi
BenchmarkTest04082,58,Statement.execute,sqli
BenchmarkTest18866,53,Runtime.exec,cmdi
BenchmarkTest19921,49,InitialDirContext.search,ldapi
BenchmarkTest10120,63,Runtime.exec,cmdi
BenchmarkTest00861,74,Connection.prepareStatement,sqli
BenchmarkTest17234,50,Statement.execute,sqli
BenchmarkTest04104,63,Statement.executeUpdate,sqli
BenchmarkTest12557,65,ProcessBuilder.command,cmdi
BenchmarkTest05744,75,Runtime.exec,cmdi
BenchmarkTest03421,60,Connection.prepareStatement,sqli
BenchmarkTest12165,51,Connection.prepareCall,sqli
BenchmarkTest17651,57,Runtime.exec,cmdi
BenchmarkTest19688,54,Connection.prepareStatement,sqli
BenchmarkTest01575,56,Statement.executeUpdate,sqli
BenchmarkTest15682,64,ProcessBuilder.command,cmdi
BenchmarkTest11660,50,DirContext.search,ldapi
BenchmarkTest19735,54,Statement.executeUpdate,sqli
BenchmarkTest12652,67,Runtime.exec,cmdi
BenchmarkTest07792,68,Statement.executeQuery,sqli
BenchmarkTest15156,63,Runtime.exec,cmdi
BenchmarkTest18796,60,ProcessBuilder,cmdi
BenchmarkTest15373,49,XPath.compile,xpathi
BenchmarkTest20703,60,ProcessBuilder,cmdi
BenchmarkTest17178,50,Connection.prepareCall,sqli
BenchmarkTest16382,56,Runtime.exec,cmdi
BenchmarkTest07761,68,Statement.addBatch,sqli
BenchmarkTest14835,49,DirContext.search,ldapi
BenchmarkTest02627,69,Runtime.exec,cmdi
BenchmarkTest05719,69,Runtime.exec,cmdi
BenchmarkTest13496,50,Statement.executeUpdate,sqli
BenchmarkTest09474,56,Runtime.exec,cmdi
BenchmarkTest04636,60,Connection.prepareCall,sqli
BenchmarkTest16548,54,Connection.prepareCall,sqli
BenchmarkTest04875,58,InitialDirContext.search,ldapi
BenchmarkTest13805,62,ProcessBuilder.command,cmdi
BenchmarkTest06945,56,Runtime.exec,cmdi
BenchmarkTest10218,50,Connection.prepareCall,sqli
BenchmarkTest09404,63,ProcessBuilder,cmdi
BenchmarkTest09691,54,Statement.execute,sqli
BenchmarkTest17874,54,XPath.compile,xpathi
BenchmarkTest10095,52,Runtime.exec,cmdi
BenchmarkTest17826,55,Statement.addBatch,sqli
BenchmarkTest14690,68,Connection.prepareStatement,sqli
BenchmarkTest13443,50,Statement.addBatch,sqli
BenchmarkTest19102,51,Statement.executeUpdate,sqli
BenchmarkTest12649,67,Runtime.exec,cmdi
BenchmarkTest11921,59,ProcessBuilder,cmdi
BenchmarkTest05722,88,Runtime.exec,cmdi
BenchmarkTest09127,53,DirContext.search,ldapi
BenchmarkTest14126,51,Statement.executeUpdate,sqli
BenchmarkTest00700,72,Runtime.exec,cmdi
BenchmarkTest00020,81,Runtime.exec,cmdi
BenchmarkTest15521,53,InitialDirContext.search,ldapi
BenchmarkTest13491,50,Statement.executeUpdate,sqli
BenchmarkTest02630,70,Runtime.exec,cmdi
BenchmarkTest12866,54,Statement.executeUpdate,sqli
BenchmarkTest20356,50,Statement.execute,sqli
BenchmarkTest10936,55,Statement.executeUpdate,sqli
BenchmarkTest07266,66,DirContext.search,ldapi
BenchmarkTest04126,56,XPath.compile,xpathi
BenchmarkTest06535,58,Statement.execute,sqli
